folder,filename,tifinagh_char,french_meaning,image_path
20,1459_2.png,ⵅ,kh,Tifinagh-MNIST\20\1459_2.png
20,1460_2.png,ⵅ,kh,Tifinagh-MNIST\20\1460_2.png
20,1461_2.png,ⵅ,kh,Tifinagh-MNIST\20\1461_2.png
20,1462_2.png,ⵅ,kh,Tifinagh-MNIST\20\1462_2.png
20,1463_2.png,ⵅ,kh,Tifinagh-MNIST\20\1463_2.png
20,1464_2.png,ⵅ,kh,Tifinagh-MNIST\20\1464_2.png
20,1465_2.png,ⵅ,kh,Tifinagh-MNIST\20\1465_2.png
20,1466_2.png,ⵅ,kh,Tifinagh-MNIST\20\1466_2.png
20,1467_2.png,ⵅ,kh,Tifinagh-MNIST\20\1467_2.png
20,1468_2.png,ⵅ,kh,Tifinagh-MNIST\20\1468_2.png
20,1469_2.png,ⵅ,kh,Tifinagh-MNIST\20\1469_2.png
20,1470_2.png,ⵅ,kh,Tifinagh-MNIST\20\1470_2.png
20,1471_2.png,ⵅ,kh,Tifinagh-MNIST\20\1471_2.png
20,1472_2.png,ⵅ,kh,Tifinagh-MNIST\20\1472_2.png
20,1473_2.png,ⵅ,kh,Tifinagh-MNIST\20\1473_2.png
20,1474_2.png,ⵅ,kh,Tifinagh-MNIST\20\1474_2.png
20,1475_2.png,ⵅ,kh,Tifinagh-MNIST\20\1475_2.png
20,1476_2.png,ⵅ,kh,Tifinagh-MNIST\20\1476_2.png
20,1477_2.png,ⵅ,kh,Tifinagh-MNIST\20\1477_2.png
20,1478_2.png,ⵅ,kh,Tifinagh-MNIST\20\1478_2.png
20,1479_2.png,ⵅ,kh,Tifinagh-MNIST\20\1479_2.png
20,1480_2.png,ⵅ,kh,Tifinagh-MNIST\20\1480_2.png
20,1481_2.png,ⵅ,kh,Tifinagh-MNIST\20\1481_2.png
20,1482_2.png,ⵅ,kh,Tifinagh-MNIST\20\1482_2.png
20,1483_2.png,ⵅ,kh,Tifinagh-MNIST\20\1483_2.png
20,1484_2.png,ⵅ,kh,Tifinagh-MNIST\20\1484_2.png
20,1485_2.png,ⵅ,kh,Tifinagh-MNIST\20\1485_2.png
20,1486_2.png,ⵅ,kh,Tifinagh-MNIST\20\1486_2.png
20,1487_2.png,ⵅ,kh,Tifinagh-MNIST\20\1487_2.png
20,1488_2.png,ⵅ,kh,Tifinagh-MNIST\20\1488_2.png
20,1489_2.png,ⵅ,kh,Tifinagh-MNIST\20\1489_2.png
20,1490_2.png,ⵅ,kh,Tifinagh-MNIST\20\1490_2.png
20,1491_2.png,ⵅ,kh,Tifinagh-MNIST\20\1491_2.png
20,1492_2.png,ⵅ,kh,Tifinagh-MNIST\20\1492_2.png
20,1493_2.png,ⵅ,kh,Tifinagh-MNIST\20\1493_2.png
20,1494_2.png,ⵅ,kh,Tifinagh-MNIST\20\1494_2.png
20,1495_2.png,ⵅ,kh,Tifinagh-MNIST\20\1495_2.png
20,1496_2.png,ⵅ,kh,Tifinagh-MNIST\20\1496_2.png
20,1497_2.png,ⵅ,kh,Tifinagh-MNIST\20\1497_2.png
20,1498_2.png,ⵅ,kh,Tifinagh-MNIST\20\1498_2.png
20,1499_2.png,ⵅ,kh,Tifinagh-MNIST\20\1499_2.png
20,kh.png,ⵅ,kh,Tifinagh-MNIST\20\kh.png
20,kh1.png,ⵅ,kh,Tifinagh-MNIST\20\kh1.png
20,kh16.png,ⵅ,kh,Tifinagh-MNIST\20\kh16.png
20,kh17.png,ⵅ,kh,Tifinagh-MNIST\20\kh17.png
20,kh18.png,ⵅ,kh,Tifinagh-MNIST\20\kh18.png
20,kh21.png,ⵅ,kh,Tifinagh-MNIST\20\kh21.png
20,kh3.png,ⵅ,kh,Tifinagh-MNIST\20\kh3.png
20,kh32.png,ⵅ,kh,Tifinagh-MNIST\20\kh32.png
20,kh33.png,ⵅ,kh,Tifinagh-MNIST\20\kh33.png
20,kh34.png,ⵅ,kh,Tifinagh-MNIST\20\kh34.png
20,kh35.png,ⵅ,kh,Tifinagh-MNIST\20\kh35.png
20,kh36.png,ⵅ,kh,Tifinagh-MNIST\20\kh36.png
20,kh37.png,ⵅ,kh,Tifinagh-MNIST\20\kh37.png
20,kh38.png,ⵅ,kh,Tifinagh-MNIST\20\kh38.png
20,kh39.png,ⵅ,kh,Tifinagh-MNIST\20\kh39.png
20,kh40.png,ⵅ,kh,Tifinagh-MNIST\20\kh40.png
20,kh41.png,ⵅ,kh,Tifinagh-MNIST\20\kh41.png
20,kh42.png,ⵅ,kh,Tifinagh-MNIST\20\kh42.png
20,kh43.png,ⵅ,kh,Tifinagh-MNIST\20\kh43.png
20,kh5.png,ⵅ,kh,Tifinagh-MNIST\20\kh5.png
20,kh6.png,ⵅ,kh,Tifinagh-MNIST\20\kh6.png
21,1000_0.png,ⵢ,y,Tifinagh-MNIST\21\1000_0.png
21,1001_0.png,ⵢ,y,Tifinagh-MNIST\21\1001_0.png
21,1002_0.png,ⵢ,y,Tifinagh-MNIST\21\1002_0.png
21,1003_0.png,ⵢ,y,Tifinagh-MNIST\21\1003_0.png
21,1004_0.png,ⵢ,y,Tifinagh-MNIST\21\1004_0.png
21,1005_0.png,ⵢ,y,Tifinagh-MNIST\21\1005_0.png
21,1006_0.png,ⵢ,y,Tifinagh-MNIST\21\1006_0.png
21,1007_0.png,ⵢ,y,Tifinagh-MNIST\21\1007_0.png
21,1008_0.png,ⵢ,y,Tifinagh-MNIST\21\1008_0.png
21,1009_0.png,ⵢ,y,Tifinagh-MNIST\21\1009_0.png
21,1010_0.png,ⵢ,y,Tifinagh-MNIST\21\1010_0.png
21,1011_0.png,ⵢ,y,Tifinagh-MNIST\21\1011_0.png
21,1012_0.png,ⵢ,y,Tifinagh-MNIST\21\1012_0.png
21,1013_0.png,ⵢ,y,Tifinagh-MNIST\21\1013_0.png
21,1014_0.png,ⵢ,y,Tifinagh-MNIST\21\1014_0.png
21,1015_0.png,ⵢ,y,Tifinagh-MNIST\21\1015_0.png
21,1016_0.png,ⵢ,y,Tifinagh-MNIST\21\1016_0.png
21,1017_0.png,ⵢ,y,Tifinagh-MNIST\21\1017_0.png
21,1018_0.png,ⵢ,y,Tifinagh-MNIST\21\1018_0.png
21,1019_0.png,ⵢ,y,Tifinagh-MNIST\21\1019_0.png
21,1020_0.png,ⵢ,y,Tifinagh-MNIST\21\1020_0.png
21,1021_0.png,ⵢ,y,Tifinagh-MNIST\21\1021_0.png
21,1022_0.png,ⵢ,y,Tifinagh-MNIST\21\1022_0.png
21,1023_0.png,ⵢ,y,Tifinagh-MNIST\21\1023_0.png
21,1024_0.png,ⵢ,y,Tifinagh-MNIST\21\1024_0.png
21,1025_0.png,ⵢ,y,Tifinagh-MNIST\21\1025_0.png
21,1026_0.png,ⵢ,y,Tifinagh-MNIST\21\1026_0.png
21,1027_0.png,ⵢ,y,Tifinagh-MNIST\21\1027_0.png
21,1028_0.png,ⵢ,y,Tifinagh-MNIST\21\1028_0.png
21,1029_0.png,ⵢ,y,Tifinagh-MNIST\21\1029_0.png
21,1030_0.png,ⵢ,y,Tifinagh-MNIST\21\1030_0.png
21,1031_0.png,ⵢ,y,Tifinagh-MNIST\21\1031_0.png
21,1032_0.png,ⵢ,y,Tifinagh-MNIST\21\1032_0.png
21,1033_0.png,ⵢ,y,Tifinagh-MNIST\21\1033_0.png
21,1034_0.png,ⵢ,y,Tifinagh-MNIST\21\1034_0.png
21,1035_0.png,ⵢ,y,Tifinagh-MNIST\21\1035_0.png
21,1036_0.png,ⵢ,y,Tifinagh-MNIST\21\1036_0.png
21,1037_0.png,ⵢ,y,Tifinagh-MNIST\21\1037_0.png
21,1038_0.png,ⵢ,y,Tifinagh-MNIST\21\1038_0.png
21,1039_0.png,ⵢ,y,Tifinagh-MNIST\21\1039_0.png
21,1040_0.png,ⵢ,y,Tifinagh-MNIST\21\1040_0.png
21,1041_0.png,ⵢ,y,Tifinagh-MNIST\21\1041_0.png
21,1042_0.png,ⵢ,y,Tifinagh-MNIST\21\1042_0.png
21,1043_0.png,ⵢ,y,Tifinagh-MNIST\21\1043_0.png
21,1044_0.png,ⵢ,y,Tifinagh-MNIST\21\1044_0.png
21,1045_0.png,ⵢ,y,Tifinagh-MNIST\21\1045_0.png
21,1046_0.png,ⵢ,y,Tifinagh-MNIST\21\1046_0.png
21,1047_0.png,ⵢ,y,Tifinagh-MNIST\21\1047_0.png
21,1048_0.png,ⵢ,y,Tifinagh-MNIST\21\1048_0.png
21,1049_0.png,ⵢ,y,Tifinagh-MNIST\21\1049_0.png
21,1050_0.png,ⵢ,y,Tifinagh-MNIST\21\1050_0.png
21,1051_0.png,ⵢ,y,Tifinagh-MNIST\21\1051_0.png
21,1052_0.png,ⵢ,y,Tifinagh-MNIST\21\1052_0.png
21,1053_0.png,ⵢ,y,Tifinagh-MNIST\21\1053_0.png
21,1054_0.png,ⵢ,y,Tifinagh-MNIST\21\1054_0.png
21,1055_0.png,ⵢ,y,Tifinagh-MNIST\21\1055_0.png
21,1056_0.png,ⵢ,y,Tifinagh-MNIST\21\1056_0.png
21,1057_0.png,ⵢ,y,Tifinagh-MNIST\21\1057_0.png
21,1058_0.png,ⵢ,y,Tifinagh-MNIST\21\1058_0.png
21,1059_0.png,ⵢ,y,Tifinagh-MNIST\21\1059_0.png
21,1060_0.png,ⵢ,y,Tifinagh-MNIST\21\1060_0.png
21,1061_0.png,ⵢ,y,Tifinagh-MNIST\21\1061_0.png
21,1062_0.png,ⵢ,y,Tifinagh-MNIST\21\1062_0.png
21,1063_0.png,ⵢ,y,Tifinagh-MNIST\21\1063_0.png
21,1064_0.png,ⵢ,y,Tifinagh-MNIST\21\1064_0.png
21,1065_0.png,ⵢ,y,Tifinagh-MNIST\21\1065_0.png
21,1066_0.png,ⵢ,y,Tifinagh-MNIST\21\1066_0.png
21,1067_0.png,ⵢ,y,Tifinagh-MNIST\21\1067_0.png
21,1068_0.png,ⵢ,y,Tifinagh-MNIST\21\1068_0.png
21,1069_0.png,ⵢ,y,Tifinagh-MNIST\21\1069_0.png
21,1070_0.png,ⵢ,y,Tifinagh-MNIST\21\1070_0.png
21,1071_0.png,ⵢ,y,Tifinagh-MNIST\21\1071_0.png
21,1072_0.png,ⵢ,y,Tifinagh-MNIST\21\1072_0.png
21,1073_0.png,ⵢ,y,Tifinagh-MNIST\21\1073_0.png
21,1074_0.png,ⵢ,y,Tifinagh-MNIST\21\1074_0.png
21,1075_0.png,ⵢ,y,Tifinagh-MNIST\21\1075_0.png
21,1076_0.png,ⵢ,y,Tifinagh-MNIST\21\1076_0.png
21,1077_0.png,ⵢ,y,Tifinagh-MNIST\21\1077_0.png
21,1078_0.png,ⵢ,y,Tifinagh-MNIST\21\1078_0.png
21,1079_0.png,ⵢ,y,Tifinagh-MNIST\21\1079_0.png
21,1080_0.png,ⵢ,y,Tifinagh-MNIST\21\1080_0.png
21,1081_0.png,ⵢ,y,Tifinagh-MNIST\21\1081_0.png
21,1082_0.png,ⵢ,y,Tifinagh-MNIST\21\1082_0.png
21,1083_0.png,ⵢ,y,Tifinagh-MNIST\21\1083_0.png
21,1084_0.png,ⵢ,y,Tifinagh-MNIST\21\1084_0.png
21,1085_0.png,ⵢ,y,Tifinagh-MNIST\21\1085_0.png
21,1086_0.png,ⵢ,y,Tifinagh-MNIST\21\1086_0.png
21,1087_0.png,ⵢ,y,Tifinagh-MNIST\21\1087_0.png
21,1088_0.png,ⵢ,y,Tifinagh-MNIST\21\1088_0.png
21,1089_0.png,ⵢ,y,Tifinagh-MNIST\21\1089_0.png
21,1090_0.png,ⵢ,y,Tifinagh-MNIST\21\1090_0.png
21,1091_0.png,ⵢ,y,Tifinagh-MNIST\21\1091_0.png
21,1092_0.png,ⵢ,y,Tifinagh-MNIST\21\1092_0.png
21,1093_0.png,ⵢ,y,Tifinagh-MNIST\21\1093_0.png
21,1094_0.png,ⵢ,y,Tifinagh-MNIST\21\1094_0.png
21,1095_0.png,ⵢ,y,Tifinagh-MNIST\21\1095_0.png
21,1096_0.png,ⵢ,y,Tifinagh-MNIST\21\1096_0.png
21,1097_0.png,ⵢ,y,Tifinagh-MNIST\21\1097_0.png
21,1098_0.png,ⵢ,y,Tifinagh-MNIST\21\1098_0.png
21,1099_0.png,ⵢ,y,Tifinagh-MNIST\21\1099_0.png
21,1100_0.png,ⵢ,y,Tifinagh-MNIST\21\1100_0.png
21,1101_0.png,ⵢ,y,Tifinagh-MNIST\21\1101_0.png
21,1102_0.png,ⵢ,y,Tifinagh-MNIST\21\1102_0.png
21,1103_0.png,ⵢ,y,Tifinagh-MNIST\21\1103_0.png
21,1104_0.png,ⵢ,y,Tifinagh-MNIST\21\1104_0.png
21,1105_0.png,ⵢ,y,Tifinagh-MNIST\21\1105_0.png
21,1106_0.png,ⵢ,y,Tifinagh-MNIST\21\1106_0.png
21,1107_0.png,ⵢ,y,Tifinagh-MNIST\21\1107_0.png
21,1108_0.png,ⵢ,y,Tifinagh-MNIST\21\1108_0.png
21,1109_0.png,ⵢ,y,Tifinagh-MNIST\21\1109_0.png
21,1110_0.png,ⵢ,y,Tifinagh-MNIST\21\1110_0.png
21,1111_0.png,ⵢ,y,Tifinagh-MNIST\21\1111_0.png
21,1112_0.png,ⵢ,y,Tifinagh-MNIST\21\1112_0.png
21,1113_0.png,ⵢ,y,Tifinagh-MNIST\21\1113_0.png
21,1114_0.png,ⵢ,y,Tifinagh-MNIST\21\1114_0.png
21,1115_0.png,ⵢ,y,Tifinagh-MNIST\21\1115_0.png
21,1116_0.png,ⵢ,y,Tifinagh-MNIST\21\1116_0.png
21,1117_0.png,ⵢ,y,Tifinagh-MNIST\21\1117_0.png
21,1118_0.png,ⵢ,y,Tifinagh-MNIST\21\1118_0.png
21,1119_0.png,ⵢ,y,Tifinagh-MNIST\21\1119_0.png
21,1120_0.png,ⵢ,y,Tifinagh-MNIST\21\1120_0.png
21,1121_0.png,ⵢ,y,Tifinagh-MNIST\21\1121_0.png
21,1122_0.png,ⵢ,y,Tifinagh-MNIST\21\1122_0.png
21,1123_0.png,ⵢ,y,Tifinagh-MNIST\21\1123_0.png
21,1124_0.png,ⵢ,y,Tifinagh-MNIST\21\1124_0.png
21,1125_0.png,ⵢ,y,Tifinagh-MNIST\21\1125_0.png
21,1126_0.png,ⵢ,y,Tifinagh-MNIST\21\1126_0.png
21,1127_0.png,ⵢ,y,Tifinagh-MNIST\21\1127_0.png
21,1128_0.png,ⵢ,y,Tifinagh-MNIST\21\1128_0.png
21,1129_0.png,ⵢ,y,Tifinagh-MNIST\21\1129_0.png
21,1130_0.png,ⵢ,y,Tifinagh-MNIST\21\1130_0.png
21,1131_0.png,ⵢ,y,Tifinagh-MNIST\21\1131_0.png
21,1132_0.png,ⵢ,y,Tifinagh-MNIST\21\1132_0.png
21,1133_0.png,ⵢ,y,Tifinagh-MNIST\21\1133_0.png
21,1134_0.png,ⵢ,y,Tifinagh-MNIST\21\1134_0.png
21,1135_0.png,ⵢ,y,Tifinagh-MNIST\21\1135_0.png
21,1136_0.png,ⵢ,y,Tifinagh-MNIST\21\1136_0.png
21,1137_0.png,ⵢ,y,Tifinagh-MNIST\21\1137_0.png
21,1138_0.png,ⵢ,y,Tifinagh-MNIST\21\1138_0.png
21,1139_0.png,ⵢ,y,Tifinagh-MNIST\21\1139_0.png
21,1140_0.png,ⵢ,y,Tifinagh-MNIST\21\1140_0.png
21,1141_0.png,ⵢ,y,Tifinagh-MNIST\21\1141_0.png
21,1142_0.png,ⵢ,y,Tifinagh-MNIST\21\1142_0.png
21,1143_0.png,ⵢ,y,Tifinagh-MNIST\21\1143_0.png
21,1144_0.png,ⵢ,y,Tifinagh-MNIST\21\1144_0.png
21,1145_0.png,ⵢ,y,Tifinagh-MNIST\21\1145_0.png
21,1146_0.png,ⵢ,y,Tifinagh-MNIST\21\1146_0.png
21,1147_0.png,ⵢ,y,Tifinagh-MNIST\21\1147_0.png
21,1148_0.png,ⵢ,y,Tifinagh-MNIST\21\1148_0.png
21,1149_0.png,ⵢ,y,Tifinagh-MNIST\21\1149_0.png
21,1150_0.png,ⵢ,y,Tifinagh-MNIST\21\1150_0.png
21,1151_0.png,ⵢ,y,Tifinagh-MNIST\21\1151_0.png
21,1152_0.png,ⵢ,y,Tifinagh-MNIST\21\1152_0.png
21,1153_0.png,ⵢ,y,Tifinagh-MNIST\21\1153_0.png
21,1154_0.png,ⵢ,y,Tifinagh-MNIST\21\1154_0.png
21,1155_0.png,ⵢ,y,Tifinagh-MNIST\21\1155_0.png
21,1156_0.png,ⵢ,y,Tifinagh-MNIST\21\1156_0.png
21,1157_0.png,ⵢ,y,Tifinagh-MNIST\21\1157_0.png
21,1158_0.png,ⵢ,y,Tifinagh-MNIST\21\1158_0.png
21,1159_0.png,ⵢ,y,Tifinagh-MNIST\21\1159_0.png
21,1160_0.png,ⵢ,y,Tifinagh-MNIST\21\1160_0.png
21,1161_0.png,ⵢ,y,Tifinagh-MNIST\21\1161_0.png
21,1162_0.png,ⵢ,y,Tifinagh-MNIST\21\1162_0.png
21,1163_0.png,ⵢ,y,Tifinagh-MNIST\21\1163_0.png
21,1164_0.png,ⵢ,y,Tifinagh-MNIST\21\1164_0.png
21,1165_0.png,ⵢ,y,Tifinagh-MNIST\21\1165_0.png
21,1166_0.png,ⵢ,y,Tifinagh-MNIST\21\1166_0.png
21,1167_0.png,ⵢ,y,Tifinagh-MNIST\21\1167_0.png
21,1168_0.png,ⵢ,y,Tifinagh-MNIST\21\1168_0.png
21,1169_0.png,ⵢ,y,Tifinagh-MNIST\21\1169_0.png
21,1170_0.png,ⵢ,y,Tifinagh-MNIST\21\1170_0.png
21,1171_0.png,ⵢ,y,Tifinagh-MNIST\21\1171_0.png
21,1172_0.png,ⵢ,y,Tifinagh-MNIST\21\1172_0.png
21,1173_0.png,ⵢ,y,Tifinagh-MNIST\21\1173_0.png
21,1174_0.png,ⵢ,y,Tifinagh-MNIST\21\1174_0.png
21,1175_0.png,ⵢ,y,Tifinagh-MNIST\21\1175_0.png
21,1176_0.png,ⵢ,y,Tifinagh-MNIST\21\1176_0.png
21,1177_0.png,ⵢ,y,Tifinagh-MNIST\21\1177_0.png
21,1178_0.png,ⵢ,y,Tifinagh-MNIST\21\1178_0.png
21,1179_0.png,ⵢ,y,Tifinagh-MNIST\21\1179_0.png
21,1180_0.png,ⵢ,y,Tifinagh-MNIST\21\1180_0.png
21,1181_0.png,ⵢ,y,Tifinagh-MNIST\21\1181_0.png
21,1182_0.png,ⵢ,y,Tifinagh-MNIST\21\1182_0.png
21,1183_0.png,ⵢ,y,Tifinagh-MNIST\21\1183_0.png
21,1184_0.png,ⵢ,y,Tifinagh-MNIST\21\1184_0.png
21,1185_0.png,ⵢ,y,Tifinagh-MNIST\21\1185_0.png
21,1186_0.png,ⵢ,y,Tifinagh-MNIST\21\1186_0.png
21,1187_0.png,ⵢ,y,Tifinagh-MNIST\21\1187_0.png
21,1188_0.png,ⵢ,y,Tifinagh-MNIST\21\1188_0.png
21,1189_0.png,ⵢ,y,Tifinagh-MNIST\21\1189_0.png
21,1190_0.png,ⵢ,y,Tifinagh-MNIST\21\1190_0.png
21,1191_0.png,ⵢ,y,Tifinagh-MNIST\21\1191_0.png
21,1192_0.png,ⵢ,y,Tifinagh-MNIST\21\1192_0.png
21,1193_0.png,ⵢ,y,Tifinagh-MNIST\21\1193_0.png
21,1194_0.png,ⵢ,y,Tifinagh-MNIST\21\1194_0.png
21,1195_0.png,ⵢ,y,Tifinagh-MNIST\21\1195_0.png
21,1196_0.png,ⵢ,y,Tifinagh-MNIST\21\1196_0.png
21,1197_0.png,ⵢ,y,Tifinagh-MNIST\21\1197_0.png
21,1198_0.png,ⵢ,y,Tifinagh-MNIST\21\1198_0.png
21,1199_0.png,ⵢ,y,Tifinagh-MNIST\21\1199_0.png
21,1200_0.png,ⵢ,y,Tifinagh-MNIST\21\1200_0.png
21,1201_0.png,ⵢ,y,Tifinagh-MNIST\21\1201_0.png
21,1202_0.png,ⵢ,y,Tifinagh-MNIST\21\1202_0.png
21,1203_0.png,ⵢ,y,Tifinagh-MNIST\21\1203_0.png
21,1204_0.png,ⵢ,y,Tifinagh-MNIST\21\1204_0.png
21,1205_0.png,ⵢ,y,Tifinagh-MNIST\21\1205_0.png
21,1206_0.png,ⵢ,y,Tifinagh-MNIST\21\1206_0.png
21,1207_0.png,ⵢ,y,Tifinagh-MNIST\21\1207_0.png
21,1208_0.png,ⵢ,y,Tifinagh-MNIST\21\1208_0.png
21,1209_0.png,ⵢ,y,Tifinagh-MNIST\21\1209_0.png
21,1210_0.png,ⵢ,y,Tifinagh-MNIST\21\1210_0.png
21,1211_0.png,ⵢ,y,Tifinagh-MNIST\21\1211_0.png
21,1212_0.png,ⵢ,y,Tifinagh-MNIST\21\1212_0.png
21,1213_0.png,ⵢ,y,Tifinagh-MNIST\21\1213_0.png
21,1214_0.png,ⵢ,y,Tifinagh-MNIST\21\1214_0.png
21,1215_0.png,ⵢ,y,Tifinagh-MNIST\21\1215_0.png
21,1216_0.png,ⵢ,y,Tifinagh-MNIST\21\1216_0.png
21,1217_0.png,ⵢ,y,Tifinagh-MNIST\21\1217_0.png
21,1218_0.png,ⵢ,y,Tifinagh-MNIST\21\1218_0.png
21,1219_0.png,ⵢ,y,Tifinagh-MNIST\21\1219_0.png
21,1220_0.png,ⵢ,y,Tifinagh-MNIST\21\1220_0.png
21,1221_0.png,ⵢ,y,Tifinagh-MNIST\21\1221_0.png
21,1222_0.png,ⵢ,y,Tifinagh-MNIST\21\1222_0.png
21,1223_0.png,ⵢ,y,Tifinagh-MNIST\21\1223_0.png
21,1224_0.png,ⵢ,y,Tifinagh-MNIST\21\1224_0.png
21,1225_0.png,ⵢ,y,Tifinagh-MNIST\21\1225_0.png
21,1226_0.png,ⵢ,y,Tifinagh-MNIST\21\1226_0.png
21,1227_0.png,ⵢ,y,Tifinagh-MNIST\21\1227_0.png
21,1228_0.png,ⵢ,y,Tifinagh-MNIST\21\1228_0.png
21,1229_0.png,ⵢ,y,Tifinagh-MNIST\21\1229_0.png
21,1230_0.png,ⵢ,y,Tifinagh-MNIST\21\1230_0.png
21,1231_0.png,ⵢ,y,Tifinagh-MNIST\21\1231_0.png
21,1232_0.png,ⵢ,y,Tifinagh-MNIST\21\1232_0.png
21,1233_0.png,ⵢ,y,Tifinagh-MNIST\21\1233_0.png
21,1234_0.png,ⵢ,y,Tifinagh-MNIST\21\1234_0.png
21,1235_0.png,ⵢ,y,Tifinagh-MNIST\21\1235_0.png
21,1236_0.png,ⵢ,y,Tifinagh-MNIST\21\1236_0.png
21,1237_0.png,ⵢ,y,Tifinagh-MNIST\21\1237_0.png
21,1238_0.png,ⵢ,y,Tifinagh-MNIST\21\1238_0.png
21,1239_0.png,ⵢ,y,Tifinagh-MNIST\21\1239_0.png
21,1240_0.png,ⵢ,y,Tifinagh-MNIST\21\1240_0.png
21,1241_0.png,ⵢ,y,Tifinagh-MNIST\21\1241_0.png
21,1242_0.png,ⵢ,y,Tifinagh-MNIST\21\1242_0.png
21,1243_0.png,ⵢ,y,Tifinagh-MNIST\21\1243_0.png
21,1244_0.png,ⵢ,y,Tifinagh-MNIST\21\1244_0.png
21,1245_0.png,ⵢ,y,Tifinagh-MNIST\21\1245_0.png
21,1246_0.png,ⵢ,y,Tifinagh-MNIST\21\1246_0.png
21,1247_0.png,ⵢ,y,Tifinagh-MNIST\21\1247_0.png
21,1248_0.png,ⵢ,y,Tifinagh-MNIST\21\1248_0.png
21,1249_0.png,ⵢ,y,Tifinagh-MNIST\21\1249_0.png
21,1250_0.png,ⵢ,y,Tifinagh-MNIST\21\1250_0.png
21,1251_0.png,ⵢ,y,Tifinagh-MNIST\21\1251_0.png
21,1252_0.png,ⵢ,y,Tifinagh-MNIST\21\1252_0.png
21,1253_0.png,ⵢ,y,Tifinagh-MNIST\21\1253_0.png
21,1254_0.png,ⵢ,y,Tifinagh-MNIST\21\1254_0.png
21,1255_0.png,ⵢ,y,Tifinagh-MNIST\21\1255_0.png
21,1256_0.png,ⵢ,y,Tifinagh-MNIST\21\1256_0.png
21,1257_0.png,ⵢ,y,Tifinagh-MNIST\21\1257_0.png
21,1258_0.png,ⵢ,y,Tifinagh-MNIST\21\1258_0.png
21,1259_0.png,ⵢ,y,Tifinagh-MNIST\21\1259_0.png
21,1260_0.png,ⵢ,y,Tifinagh-MNIST\21\1260_0.png
21,1261_0.png,ⵢ,y,Tifinagh-MNIST\21\1261_0.png
21,1262_0.png,ⵢ,y,Tifinagh-MNIST\21\1262_0.png
21,1263_0.png,ⵢ,y,Tifinagh-MNIST\21\1263_0.png
21,1264_0.png,ⵢ,y,Tifinagh-MNIST\21\1264_0.png
21,1265_0.png,ⵢ,y,Tifinagh-MNIST\21\1265_0.png
21,1266_0.png,ⵢ,y,Tifinagh-MNIST\21\1266_0.png
21,1267_0.png,ⵢ,y,Tifinagh-MNIST\21\1267_0.png
21,1268_0.png,ⵢ,y,Tifinagh-MNIST\21\1268_0.png
21,1269_0.png,ⵢ,y,Tifinagh-MNIST\21\1269_0.png
21,1270_0.png,ⵢ,y,Tifinagh-MNIST\21\1270_0.png
21,1271_0.png,ⵢ,y,Tifinagh-MNIST\21\1271_0.png
21,1272_0.png,ⵢ,y,Tifinagh-MNIST\21\1272_0.png
21,1273_0.png,ⵢ,y,Tifinagh-MNIST\21\1273_0.png
21,1274_0.png,ⵢ,y,Tifinagh-MNIST\21\1274_0.png
21,1275_0.png,ⵢ,y,Tifinagh-MNIST\21\1275_0.png
21,1276_0.png,ⵢ,y,Tifinagh-MNIST\21\1276_0.png
21,1277_0.png,ⵢ,y,Tifinagh-MNIST\21\1277_0.png
21,1278_0.png,ⵢ,y,Tifinagh-MNIST\21\1278_0.png
21,1279_0.png,ⵢ,y,Tifinagh-MNIST\21\1279_0.png
21,1280_0.png,ⵢ,y,Tifinagh-MNIST\21\1280_0.png
21,1281_0.png,ⵢ,y,Tifinagh-MNIST\21\1281_0.png
21,1282_0.png,ⵢ,y,Tifinagh-MNIST\21\1282_0.png
21,1283_0.png,ⵢ,y,Tifinagh-MNIST\21\1283_0.png
21,1284_0.png,ⵢ,y,Tifinagh-MNIST\21\1284_0.png
21,1285_0.png,ⵢ,y,Tifinagh-MNIST\21\1285_0.png
21,1286_0.png,ⵢ,y,Tifinagh-MNIST\21\1286_0.png
21,1287_0.png,ⵢ,y,Tifinagh-MNIST\21\1287_0.png
21,1288_0.png,ⵢ,y,Tifinagh-MNIST\21\1288_0.png
21,1289_0.png,ⵢ,y,Tifinagh-MNIST\21\1289_0.png
21,1290_0.png,ⵢ,y,Tifinagh-MNIST\21\1290_0.png
21,1291_0.png,ⵢ,y,Tifinagh-MNIST\21\1291_0.png
21,1292_0.png,ⵢ,y,Tifinagh-MNIST\21\1292_0.png
21,1293_0.png,ⵢ,y,Tifinagh-MNIST\21\1293_0.png
21,1294_0.png,ⵢ,y,Tifinagh-MNIST\21\1294_0.png
21,1295_0.png,ⵢ,y,Tifinagh-MNIST\21\1295_0.png
21,1296_0.png,ⵢ,y,Tifinagh-MNIST\21\1296_0.png
21,1297_0.png,ⵢ,y,Tifinagh-MNIST\21\1297_0.png
21,1298_0.png,ⵢ,y,Tifinagh-MNIST\21\1298_0.png
21,1299_0.png,ⵢ,y,Tifinagh-MNIST\21\1299_0.png
21,1300_0.png,ⵢ,y,Tifinagh-MNIST\21\1300_0.png
21,1301_0.png,ⵢ,y,Tifinagh-MNIST\21\1301_0.png
21,1302_0.png,ⵢ,y,Tifinagh-MNIST\21\1302_0.png
21,1303_0.png,ⵢ,y,Tifinagh-MNIST\21\1303_0.png
21,1304_0.png,ⵢ,y,Tifinagh-MNIST\21\1304_0.png
